# This automated data download from the USGS Tracking Water Quality of the Nation's Rivers and Streams website have not received director's approval and as such are provisional and are subject to revision. The data are released on the conditions that neither the USGS nor the United States Government may be held liable for any damages resulting from its use.
#
#SITE_QW_ID USGS station identifier for water-quality sampling (Note that opening this file in Excel may cause leading zeros to be dropped from this field unless imported into an open worksheet and changing columns A and B to text)
#SITE_FLOW_ID USGS or other agency station identifier for streamflow measurement (Note that opening this file in Excel may cause leading zeros to be dropped from this field unless imported into an open worksheet and changing columns A and B to text)
#CONSTIT Abbreviation indicating constituent type.  Values include NO3+NO2: nitrate plus nitrite as N; TN: total nitrogen as N; TP: total phosphorus as P; SSC: suspended-sediment concentration
#DATE  Date of sample
#WY Water year; the 12-month period beginning on October 1 for any given year and lasting through September 30 of the following year. The water year is designated by the calendar year in which it ends.
#CONCENTRATION Concentration in milligrams per liter
#REMARK Water-quality remark.  This field is < if data are less than the laboratory reporting level or blank if they are not
SITE_QW_ID,SITE_FLOW_ID,CONSTIT,DATE,WY,CONCENTRATION,REMARK
11303500,11303500,NO3_NO2,2000-02-16,2000,0.82,
11303500,11303500,NO3_NO2,2000-02-23,2000,0.58,
11303500,11303500,NO3_NO2,2000-03-09,2000,0.59,
11303500,11303500,NO3_NO2,2000-04-26,2000,0.87,
11303500,11303500,NO3_NO2,2000-05-30,2000,1.25,
11303500,11303500,NO3_NO2,2000-06-14,2000,1.55,
11303500,11303500,NO3_NO2,2000-07-13,2000,2.26,
11303500,11303500,NO3_NO2,2000-07-26,2000,1.59,
11303500,11303500,NO3_NO2,2000-08-09,2000,2.01,
11303500,11303500,NO3_NO2,2000-08-23,2000,1.4,
11303500,11303500,NO3_NO2,2000-09-07,2000,1.86,
11303500,11303500,NO3_NO2,2000-09-20,2000,1.94,
11303500,11303500,NO3_NO2,2000-10-04,2001,1.97,
11303500,11303500,NO3_NO2,2000-10-18,2001,1.63,
11303500,11303500,NO3_NO2,2000-11-29,2001,1.85,
11303500,11303500,NO3_NO2,2000-12-13,2001,1.98,
11303500,11303500,NO3_NO2,2001-01-11,2001,1.94,
11303500,11303500,NO3_NO2,2001-01-26,2001,1.87,
11303500,11303500,NO3_NO2,2001-01-27,2001,1.93,
11303500,11303500,NO3_NO2,2001-02-15,2001,2.29,
11303500,11303500,NO3_NO2,2001-03-08,2001,1.66,
11303500,11303500,NO3_NO2,2001-04-04,2001,2.14,
11303500,11303500,NO3_NO2,2001-05-07,2001,0.71,
11303500,11303500,NO3_NO2,2001-06-14,2001,2.03,
11303500,11303500,NO3_NO2,2001-06-28,2001,2.01,
11303500,11303500,NO3_NO2,2001-07-12,2001,1.86,
11303500,11303500,NO3_NO2,2001-07-26,2001,2.17,
11303500,11303500,NO3_NO2,2001-08-01,2001,2.21,
11303500,11303500,NO3_NO2,2001-08-09,2001,1.96,
11303500,11303500,NO3_NO2,2001-08-15,2001,1.87,
11303500,11303500,NO3_NO2,2001-08-23,2001,2.05,
11303500,11303500,NO3_NO2,2001-09-06,2001,2.01,
11303500,11303500,NO3_NO2,2001-09-20,2001,2.5,
11303500,11303500,NO3_NO2,2001-10-04,2002,1.93,
11303500,11303500,NO3_NO2,2001-10-10,2002,2.24,
11303500,11303500,NO3_NO2,2001-10-18,2002,1.86,
11303500,11303500,NO3_NO2,2001-11-01,2002,1.54,
11303500,11303500,NO3_NO2,2001-11-08,2002,1.68,
11303500,11303500,NO3_NO2,2001-11-16,2002,1.42,
11303500,11303500,NO3_NO2,2001-12-04,2002,1.56,
11303500,11303500,NO3_NO2,2002-01-17,2002,2.43,
11303500,11303500,NO3_NO2,2002-01-31,2002,2.59,
11303500,11303500,NO3_NO2,2002-02-07,2002,2.07,
11303500,11303500,NO3_NO2,2002-02-28,2002,2.53,
11303500,11303500,NO3_NO2,2002-03-13,2002,2.35,
11303500,11303500,NO3_NO2,2002-03-27,2002,2.21,
11303500,11303500,NO3_NO2,2002-04-09,2002,1.71,
11303500,11303500,NO3_NO2,2002-04-23,2002,0.79,
11303500,11303500,NO3_NO2,2002-05-06,2002,1.14,
11303500,11303500,NO3_NO2,2002-05-20,2002,1.08,
11303500,11303500,NO3_NO2,2002-06-10,2002,1.66,
11303500,11303500,NO3_NO2,2002-06-26,2002,1.52,
11303500,11303500,NO3_NO2,2002-07-10,2002,1.71,
11303500,11303500,NO3_NO2,2002-07-25,2002,1.72,
11303500,11303500,NO3_NO2,2002-08-06,2002,1.64,
11303500,11303500,NO3_NO2,2002-09-11,2002,2.08,
11303500,11303500,NO3_NO2,2002-10-16,2003,2.06,
11303500,11303500,NO3_NO2,2002-11-08,2003,1.83,
11303500,11303500,NO3_NO2,2002-12-11,2003,2.11,
11303500,11303500,NO3_NO2,2002-12-18,2003,1.42,
11303500,11303500,NO3_NO2,2002-12-19,2003,1.4,
11303500,11303500,NO3_NO2,2003-01-08,2003,2.02,
11303500,11303500,NO3_NO2,2003-01-24,2003,2.44,
11303500,11303500,NO3_NO2,2003-02-06,2003,1.92,
11303500,11303500,NO3_NO2,2003-02-19,2003,2.31,
11303500,11303500,NO3_NO2,2003-03-11,2003,2.86,
11303500,11303500,NO3_NO2,2003-03-27,2003,2.17,
11303500,11303500,NO3_NO2,2003-04-08,2003,2.13,
11303500,11303500,NO3_NO2,2003-04-29,2003,1.19,
11303500,11303500,NO3_NO2,2003-05-13,2003,1.12,
11303500,11303500,NO3_NO2,2003-05-28,2003,1.04,
11303500,11303500,NO3_NO2,2003-06-10,2003,1.03,
11303500,11303500,NO3_NO2,2003-06-24,2003,0.84,
11303500,11303500,NO3_NO2,2003-07-09,2003,1.4,
11303500,11303500,NO3_NO2,2003-07-23,2003,0.83,
11303500,11303500,NO3_NO2,2003-08-06,2003,1.93,
11303500,11303500,NO3_NO2,2003-09-03,2003,1.67,
11303500,11303500,NO3_NO2,2003-10-08,2004,1.42,
11303500,11303500,NO3_NO2,2003-12-16,2004,1.92,
11303500,11303500,NO3_NO2,2004-01-21,2004,2.72,
11303500,11303500,NO3_NO2,2004-03-24,2004,1.46,
11303500,11303500,NO3_NO2,2004-04-27,2004,1.21,
11303500,11303500,NO3_NO2,2004-05-19,2004,1.22,
11303500,11303500,NO3_NO2,2004-06-29,2004,0.99,
11303500,11303500,NO3_NO2,2004-08-03,2004,1.49,
11303500,11303500,NO3_NO2,2004-10-19,2005,2.07,
11303500,11303500,NO3_NO2,2004-12-20,2005,2.12,
11303500,11303500,NO3_NO2,2005-02-24,2005,1.32,
11303500,11303500,NO3_NO2,2005-04-20,2005,0.43,
11303500,11303500,NO3_NO2,2005-06-22,2005,0.59,
11303500,11303500,NO3_NO2,2005-08-31,2005,2.22,
11303500,11303500,NO3_NO2,2005-10-18,2006,1.64,
11303500,11303500,NO3_NO2,2005-12-14,2006,1.68,
11303500,11303500,NO3_NO2,2006-02-15,2006,0.67,
11303500,11303500,NO3_NO2,2006-04-26,2006,0.072,
11303500,11303500,NO3_NO2,2006-06-14,2006,0.19,
11303500,11303500,NO3_NO2,2006-08-09,2006,1.07,
11303500,11303500,NO3_NO2,2006-10-19,2007,1.09,
11303500,11303500,NO3_NO2,2006-11-21,2007,1.81,
11303500,11303500,NO3_NO2,2006-12-14,2007,1.86,
11303500,11303500,NO3_NO2,2006-12-28,2007,1.25,
11303500,11303500,NO3_NO2,2007-01-09,2007,1.31,
11303500,11303500,NO3_NO2,2007-01-24,2007,1.26,
11303500,11303500,NO3_NO2,2007-02-07,2007,1.79,
11303500,11303500,NO3_NO2,2007-02-21,2007,1.91,
11303500,11303500,NO3_NO2,2007-03-13,2007,1.43,
11303500,11303500,NO3_NO2,2007-03-27,2007,1.68,
11303500,11303500,NO3_NO2,2007-04-12,2007,1.74,
11303500,11303500,NO3_NO2,2007-04-30,2007,1.1,
11303500,11303500,NO3_NO2,2007-05-09,2007,0.94,
11303500,11303500,NO3_NO2,2007-05-23,2007,0.9,
11303500,11303500,NO3_NO2,2007-06-06,2007,1.04,
11303500,11303500,NO3_NO2,2007-06-20,2007,0.94,
11303500,11303500,NO3_NO2,2007-07-05,2007,1.36,
11303500,11303500,NO3_NO2,2007-07-25,2007,1.77,
11303500,11303500,NO3_NO2,2007-08-07,2007,1.56,
11303500,11303500,NO3_NO2,2007-08-22,2007,1.59,
11303500,11303500,NO3_NO2,2007-09-13,2007,1.68,
11303500,11303500,NO3_NO2,2007-09-27,2007,2.04,
11303500,11303500,NO3_NO2,2007-10-30,2008,1.17,
11303500,11303500,NO3_NO2,2007-11-28,2008,1.6,
11303500,11303500,NO3_NO2,2007-12-11,2008,1.73,
11303500,11303500,NO3_NO2,2007-12-18,2008,1.76,
11303500,11303500,NO3_NO2,2008-01-08,2008,1.76,
11303500,11303500,NO3_NO2,2008-01-29,2008,2.29,
11303500,11303500,NO3_NO2,2008-02-05,2008,2.22,
11303500,11303500,NO3_NO2,2008-02-21,2008,2.5,
11303500,11303500,NO3_NO2,2008-03-12,2008,2.05,
11303500,11303500,NO3_NO2,2008-03-26,2008,1.07,
11303500,11303500,NO3_NO2,2008-04-08,2008,1.3,
11303500,11303500,NO3_NO2,2008-04-28,2008,0.6,
11303500,11303500,NO3_NO2,2008-05-08,2008,0.54,
11303500,11303500,NO3_NO2,2008-05-21,2008,0.74,
11303500,11303500,NO3_NO2,2008-06-06,2008,1.25,
11303500,11303500,NO3_NO2,2008-06-19,2008,1.01,
11303500,11303500,NO3_NO2,2008-07-09,2008,1.02,
11303500,11303500,NO3_NO2,2008-07-23,2008,1.42,
11303500,11303500,NO3_NO2,2008-08-06,2008,1.36,
11303500,11303500,NO3_NO2,2008-08-27,2008,1.56,
11303500,11303500,NO3_NO2,2008-09-09,2008,1.85,
11303500,11303500,NO3_NO2,2008-09-24,2008,2.15,
11303500,11303500,NO3_NO2,2008-10-28,2009,2.09,
11303500,11303500,NO3_NO2,2008-11-13,2009,1.54,
11303500,11303500,NO3_NO2,2008-12-10,2009,1.76,
11303500,11303500,NO3_NO2,2008-12-23,2009,1.48,
11303500,11303500,NO3_NO2,2009-01-07,2009,1.68,
11303500,11303500,NO3_NO2,2009-01-21,2009,1.66,
11303500,11303500,NO3_NO2,2009-02-04,2009,1.77,
11303500,11303500,NO3_NO2,2009-02-18,2009,1.41,
11303500,11303500,NO3_NO2,2009-03-10,2009,1.39,
11303500,11303500,NO3_NO2,2009-03-25,2009,1.34,
11303500,11303500,NO3_NO2,2009-04-08,2009,1.3,
11303500,11303500,NO3_NO2,2009-04-22,2009,0.36,
11303500,11303500,NO3_NO2,2009-05-05,2009,0.73,
11303500,11303500,NO3_NO2,2009-05-20,2009,0.49,
11303500,11303500,NO3_NO2,2009-06-02,2009,0.44,
11303500,11303500,NO3_NO2,2009-06-16,2009,1.08,
11303500,11303500,NO3_NO2,2009-07-07,2009,0.7,
11303500,11303500,NO3_NO2,2009-07-23,2009,0.87,
11303500,11303500,NO3_NO2,2009-08-18,2009,1.37,
11303500,11303500,NO3_NO2,2009-08-31,2009,1.36,
11303500,11303500,NO3_NO2,2009-09-09,2009,1.88,
11303500,11303500,NO3_NO2,2009-09-24,2009,1.12,
11303500,11303500,NO3_NO2,2009-10-27,2010,1.0,
11303500,11303500,NO3_NO2,2009-11-24,2010,1.62,
11303500,11303500,NO3_NO2,2009-12-01,2010,1.8,
11303500,11303500,NO3_NO2,2009-12-15,2010,1.48,
11303500,11303500,NO3_NO2,2010-01-05,2010,1.83,
11303500,11303500,NO3_NO2,2010-01-19,2010,1.63,
11303500,11303500,NO3_NO2,2010-02-02,2010,1.49,
11303500,11303500,NO3_NO2,2010-02-17,2010,1.56,
11303500,11303500,NO3_NO2,2010-03-03,2010,1.33,
11303500,11303500,NO3_NO2,2010-03-18,2010,1.86,
11303500,11303500,NO3_NO2,2010-04-08,2010,0.95,
11303500,11303500,NO3_NO2,2010-04-20,2010,0.64,
11303500,11303500,NO3_NO2,2010-05-05,2010,0.32,
11303500,11303500,NO3_NO2,2010-05-18,2010,0.53,
11303500,11303500,NO3_NO2,2010-06-02,2010,0.47,
11303500,11303500,NO3_NO2,2010-06-15,2010,0.34,
11303500,11303500,NO3_NO2,2010-07-07,2010,0.72,
11303500,11303500,NO3_NO2,2010-07-20,2010,0.83,
11303500,11303500,NO3_NO2,2010-08-04,2010,1.63,
11303500,11303500,NO3_NO2,2010-08-19,2010,1.66,
11303500,11303500,NO3_NO2,2010-09-09,2010,2.12,
11303500,11303500,NO3_NO2,2010-09-29,2010,2.16,
11303500,11303500,NO3_NO2,2010-10-25,2011,1.52,
11303500,11303500,NO3_NO2,2010-11-08,2011,1.71,
11303500,11303500,NO3_NO2,2010-12-14,2011,0.64,
11303500,11303500,NO3_NO2,2010-12-29,2011,0.32,
11303500,11303500,NO3_NO2,2011-01-13,2011,0.54,
11303500,11303500,NO3_NO2,2011-01-25,2011,0.4,
11303500,11303500,NO3_NO2,2011-02-09,2011,0.37,
11303500,11303500,NO3_NO2,2011-02-28,2011,0.55,
11303500,11303500,NO3_NO2,2011-03-16,2011,0.58,
11303500,11303500,NO3_NO2,2011-03-30,2011,0.32,
11303500,11303500,NO3_NO2,2011-04-19,2011,0.14,
11303500,11303500,NO3_NO2,2011-04-26,2011,0.19,
11303500,11303500,NO3_NO2,2011-05-11,2011,0.21,
11303500,11303500,NO3_NO2,2011-06-02,2011,0.38,
11303500,11303500,NO3_NO2,2011-06-21,2011,0.36,
11303500,11303500,NO3_NO2,2011-07-06,2011,0.48,
11303500,11303500,NO3_NO2,2011-08-02,2011,1.01,
11303500,11303500,NO3_NO2,2011-08-09,2011,0.72,
11303500,11303500,NO3_NO2,2011-08-23,2011,0.6,
11303500,11303500,NO3_NO2,2011-09-07,2011,0.72,
11303500,11303500,NO3_NO2,2011-09-20,2011,1.15,
11303500,11303500,NO3_NO2,2011-10-26,2012,0.738,
11303500,11303500,NO3_NO2,2011-11-22,2012,1.39,
11303500,11303500,NO3_NO2,2011-12-06,2012,1.67,
11303500,11303500,NO3_NO2,2011-12-28,2012,1.7,
11303500,11303500,NO3_NO2,2012-01-04,2012,1.75,
11303500,11303500,NO3_NO2,2012-01-19,2012,1.38,
11303500,11303500,NO3_NO2,2012-02-07,2012,1.69,
11303500,11303500,NO3_NO2,2012-02-21,2012,1.83,
11303500,11303500,NO3_NO2,2012-03-13,2012,1.71,
11303500,11303500,NO3_NO2,2012-03-28,2012,1.95,
11303500,11303500,NO3_NO2,2012-04-03,2012,1.59,
11303500,11303500,NO3_NO2,2012-04-16,2012,0.995,
11303500,11303500,NO3_NO2,2012-05-16,2012,0.635,
11303500,11303500,NO3_NO2,2012-05-30,2012,1.01,
11303500,11303500,NO3_NO2,2012-06-06,2012,1.69,
11303500,11303500,NO3_NO2,2012-06-21,2012,0.739,
11303500,11303500,NO3_NO2,2012-07-02,2012,1.01,
11303500,11303500,NO3_NO2,2012-07-23,2012,1.62,
11303500,11303500,NO3_NO2,2012-08-08,2012,1.57,
11303500,11303500,NO3_NO2,2012-08-23,2012,1.92,
11303500,11303500,NO3_NO2,2012-09-06,2012,1.98,
11303500,11303500,NO3_NO2,2012-09-20,2012,2.3,
11303500,11303500,NO3_NO2,2012-10-17,2013,1.62,
11303500,11303500,NO3_NO2,2012-11-14,2013,1.94,
11303500,11303500,NO3_NO2,2012-12-05,2013,1.42,
11303500,11303500,NO3_NO2,2012-12-18,2013,1.57,
11303500,11303500,NO3_NO2,2013-01-10,2013,2.01,
11303500,11303500,NO3_NO2,2013-01-24,2013,2.03,
11303500,11303500,NO3_NO2,2013-02-07,2013,1.32,
11303500,11303500,NO3_NO2,2013-02-27,2013,1.65,
11303500,11303500,NO3_NO2,2013-03-21,2013,1.46,
11303500,11303500,NO3_NO2,2013-04-23,2013,0.6,
11303500,11303500,NO3_NO2,2013-05-09,2013,0.45,
11303500,11303500,NO3_NO2,2013-05-29,2013,1.16,
11303500,11303500,NO3_NO2,2013-06-11,2013,0.988,
11303500,11303500,NO3_NO2,2013-06-27,2013,1.36,
11303500,11303500,NO3_NO2,2013-07-19,2013,0.724,
11303500,11303500,NO3_NO2,2013-07-26,2013,0.994,
11303500,11303500,NO3_NO2,2013-08-07,2013,1.42,
11303500,11303500,NO3_NO2,2013-09-06,2013,1.06,
11303500,11303500,NO3_NO2,2013-10-24,2014,1.3,
11303500,11303500,NO3_NO2,2013-11-21,2014,1.72,
11303500,11303500,NO3_NO2,2013-12-05,2014,1.63,
11303500,11303500,NO3_NO2,2013-12-17,2014,1.58,
11303500,11303500,NO3_NO2,2014-01-09,2014,2.01,
11303500,11303500,NO3_NO2,2014-01-23,2014,1.27,
11303500,11303500,NO3_NO2,2014-02-12,2014,1.4,
11303500,11303500,NO3_NO2,2014-02-27,2014,1.26,
11303500,11303500,NO3_NO2,2014-03-25,2014,0.522,
11303500,11303500,NO3_NO2,2014-04-17,2014,0.209,
11303500,11303500,NO3_NO2,2014-05-15,2014,0.128,
11303500,11303500,NO3_NO2,2014-05-29,2014,0.403,
11303500,11303500,NO3_NO2,2014-06-04,2014,0.399,
11303500,11303500,NO3_NO2,2014-06-20,2014,0.549,
11303500,11303500,NO3_NO2,2014-07-01,2014,0.545,
11303500,11303500,NO3_NO2,2014-07-23,2014,0.407,
11303500,11303500,NO3_NO2,2014-08-04,2014,0.3,
11303500,11303500,NO3_NO2,2014-09-03,2014,0.708,
11303500,11303500,SSC,1992-11-17,1993,32.0,
11303500,11303500,SSC,1992-12-16,1993,18.0,
11303500,11303500,SSC,1992-12-22,1993,32.0,
11303500,11303500,SSC,1993-01-06,1993,49.0,
11303500,11303500,SSC,1993-01-12,1993,198.0,
11303500,11303500,SSC,1993-01-13,1993,278.0,
11303500,11303500,SSC,1993-01-16,1993,232.0,
11303500,11303500,SSC,1993-01-22,1993,193.0,
11303500,11303500,SSC,1993-01-23,1993,154.0,
11303500,11303500,SSC,1993-01-29,1993,56.0,
11303500,11303500,SSC,1993-02-04,1993,53.0,
11303500,11303500,SSC,1993-02-11,1993,150.0,
11303500,11303500,SSC,1993-02-27,1993,180.0,
11303500,11303500,SSC,1993-03-05,1993,91.0,
11303500,11303500,SSC,1993-03-12,1993,59.0,
11303500,11303500,SSC,1993-03-17,1993,66.0,
11303500,11303500,SSC,1993-03-18,1993,67.0,
11303500,11303500,SSC,1993-03-26,1993,137.0,
11303500,11303500,SSC,1993-03-30,1993,113.0,
11303500,11303500,SSC,1993-04-01,1993,94.0,
11303500,11303500,SSC,1993-04-06,1993,76.0,
11303500,11303500,SSC,1993-04-14,1993,81.0,
11303500,11303500,SSC,1993-04-20,1993,72.0,
11303500,11303500,SSC,1993-04-27,1993,64.0,
11303500,11303500,SSC,1993-05-04,1993,61.0,
11303500,11303500,SSC,1993-05-21,1993,85.0,
11303500,11303500,SSC,1993-05-25,1993,66.0,
11303500,11303500,SSC,1993-06-01,1993,60.0,
11303500,11303500,SSC,1993-06-14,1993,147.0,
11303500,11303500,SSC,1993-06-29,1993,147.0,
11303500,11303500,SSC,1993-07-13,1993,155.0,
11303500,11303500,SSC,1993-07-15,1993,158.0,
11303500,11303500,SSC,1993-08-04,1993,126.0,
11303500,11303500,SSC,1993-08-26,1993,85.0,
11303500,11303500,SSC,1993-09-07,1993,78.0,
11303500,11303500,SSC,1993-09-14,1993,71.0,
11303500,11303500,SSC,1993-09-29,1993,56.0,
11303500,11303500,SSC,1993-10-13,1994,76.0,
11303500,11303500,SSC,1993-10-27,1994,55.0,
11303500,11303500,SSC,1993-11-16,1994,29.0,
11303500,11303500,SSC,1993-11-17,1994,32.0,
11303500,11303500,SSC,1993-12-27,1994,15.0,
11303500,11303500,SSC,1994-01-04,1994,65.0,
11303500,11303500,SSC,1994-01-11,1994,28.0,
11303500,11303500,SSC,1994-01-12,1994,33.0,
11303500,11303500,SSC,1994-01-18,1994,29.0,
11303500,11303500,SSC,1994-02-01,1994,34.0,
11303500,11303500,SSC,1994-02-16,1994,69.0,
11303500,11303500,SSC,1994-02-24,1994,81.0,
11303500,11303500,SSC,1994-03-01,1994,79.0,
11303500,11303500,SSC,1994-03-18,1994,74.0,
11303500,11303500,SSC,1994-04-29,1994,51.0,
11303500,11303500,SSC,1994-05-18,1994,80.0,
11303500,11303500,SSC,1994-05-25,1994,57.0,
11303500,11303500,SSC,1994-06-24,1994,142.0,
11303500,11303500,SSC,1994-06-28,1994,100.0,
11303500,11303500,SSC,1994-07-12,1994,117.0,
11303500,11303500,SSC,1994-07-26,1994,188.0,
11303500,11303500,SSC,1994-08-23,1994,90.0,
11303500,11303500,SSC,1994-09-13,1994,83.0,
11303500,11303500,SSC,1994-09-29,1994,98.0,
11303500,11303500,SSC,1994-10-27,1995,60.0,
11303500,11303500,SSC,1994-11-16,1995,40.0,
11303500,11303500,SSC,1994-12-01,1995,19.0,
11303500,11303500,SSC,1994-12-29,1995,56.0,
11303500,11303500,SSC,1995-01-10,1995,511.0,
11303500,11303500,SSC,1995-01-25,1995,374.0,
11303500,11303500,SSC,1995-02-01,1995,146.0,
11303500,11303500,SSC,1995-02-06,1995,95.0,
11303500,11303500,SSC,1995-02-15,1995,72.0,
11303500,11303500,SSC,1995-03-02,1995,58.0,
11303500,11303500,SSC,1995-03-06,1995,65.0,
11303500,11303500,SSC,1995-03-15,1995,157.0,
11303500,11303500,SSC,1995-03-17,1995,222.0,
11303500,11303500,SSC,1995-03-22,1995,42.0,
11303500,11303500,SSC,1995-04-04,1995,49.0,
11303500,11303500,SSC,1995-04-26,1995,68.0,
11303500,11303500,SSC,1995-05-17,1995,56.0,
11303500,11303500,SSC,1995-07-11,1995,171.0,
11303500,11303500,SSC,1995-07-27,1995,122.0,
11303500,11303500,SSC,1995-09-14,1995,80.0,
11303500,11303500,SSC,1995-11-01,1996,47.0,
11303500,11303500,SSC,1995-12-08,1996,44.0,
11303500,11303500,SSC,1996-01-05,1996,48.0,
11303500,11303500,SSC,1996-02-22,1996,186.0,
11303500,11303500,SSC,1996-04-29,1996,64.0,
11303500,11303500,SSC,1996-06-13,1996,80.0,
11303500,11303500,SSC,1996-08-08,1996,122.0,
11303500,11303500,SSC,1996-09-18,1996,62.0,
11303500,11303500,SSC,1996-10-28,1997,52.0,
11303500,11303500,SSC,1996-12-23,1997,176.0,
11303500,11303500,SSC,1997-01-04,1997,496.0,
11303500,11303500,SSC,1997-01-09,1997,68.0,
11303500,11303500,SSC,1997-02-05,1997,56.0,
11303500,11303500,SSC,1997-02-13,1997,44.0,
11303500,11303500,SSC,1997-03-05,1997,30.0,
11303500,11303500,SSC,1997-04-04,1997,58.0,
11303500,11303500,SSC,1997-04-08,1997,51.0,
11303500,11303500,SSC,1997-05-09,1997,52.0,
11303500,11303500,SSC,1997-06-11,1997,61.0,
11303500,11303500,SSC,1997-06-16,1997,69.0,
11303500,11303500,SSC,1997-07-09,1997,84.0,
11303500,11303500,SSC,1997-07-22,1997,89.0,
11303500,11303500,SSC,1997-08-07,1997,70.0,
11303500,11303500,SSC,1997-08-22,1997,74.0,
11303500,11303500,SSC,1997-09-03,1997,48.0,
11303500,11303500,SSC,1997-10-03,1998,46.0,
11303500,11303500,SSC,1997-10-09,1998,52.0,
11303500,11303500,SSC,1997-11-06,1998,33.0,
11303500,11303500,SSC,1997-11-18,1998,34.0,
11303500,11303500,SSC,1997-12-22,1998,22.0,
11303500,11303500,SSC,1997-12-23,1998,20.0,
11303500,11303500,SSC,1998-01-08,1998,33.0,
11303500,11303500,SSC,1998-01-22,1998,127.0,
11303500,11303500,SSC,1998-02-04,1998,495.0,
11303500,11303500,SSC,1998-02-06,1998,154.0,
11303500,11303500,SSC,1998-02-10,1998,115.0,
11303500,11303500,SSC,1998-03-05,1998,35.0,
11303500,11303500,SSC,1998-03-10,1998,57.0,
11303500,11303500,SSC,1998-04-01,1998,56.0,
11303500,11303500,SSC,1998-04-02,1998,49.0,
11303500,11303500,SSC,1998-05-07,1998,93.0,
11303500,11303500,SSC,1998-05-12,1998,83.0,
11303500,11303500,SSC,1998-06-10,1998,70.0,
11303500,11303500,SSC,1998-06-11,1998,85.0,
11303500,11303500,SSC,1998-07-07,1998,94.0,
11303500,11303500,SSC,1998-07-09,1998,92.0,
11303500,11303500,SSC,1998-08-05,1998,77.0,
11303500,11303500,SSC,1998-08-10,1998,79.0,
11303500,11303500,SSC,1998-09-04,1998,74.0,
11303500,11303500,SSC,1998-09-18,1998,90.0,
11303500,11303500,SSC,1998-10-01,1999,82.0,
11303500,11303500,SSC,1998-10-19,1999,40.0,
11303500,11303500,SSC,1998-11-09,1999,35.0,
11303500,11303500,SSC,1998-11-10,1999,42.0,
11303500,11303500,SSC,1998-12-03,1999,50.0,
11303500,11303500,SSC,1999-01-08,1999,21.0,
11303500,11303500,SSC,1999-01-15,1999,17.0,
11303500,11303500,SSC,1999-02-11,1999,176.0,
11303500,11303500,SSC,1999-02-12,1999,181.0,
11303500,11303500,SSC,1999-03-10,1999,49.0,
11303500,11303500,SSC,1999-03-12,1999,72.0,
11303500,11303500,SSC,1999-04-07,1999,44.0,
11303500,11303500,SSC,1999-04-28,1999,72.0,
11303500,11303500,SSC,1999-05-04,1999,69.0,
11303500,11303500,SSC,1999-05-21,1999,62.0,
11303500,11303500,SSC,1999-06-02,1999,67.0,
11303500,11303500,SSC,1999-06-18,1999,60.0,
11303500,11303500,SSC,1999-07-09,1999,88.0,
11303500,11303500,SSC,1999-08-04,1999,96.0,
11303500,11303500,SSC,1999-08-12,1999,88.0,
11303500,11303500,SSC,1999-09-22,1999,70.0,
11303500,11303500,SSC,1999-10-01,2000,78.0,
11303500,11303500,SSC,1999-10-06,2000,69.0,
11303500,11303500,SSC,1999-11-02,2000,54.0,
11303500,11303500,SSC,1999-11-03,2000,49.0,
11303500,11303500,SSC,1999-11-30,2000,30.0,
11303500,11303500,SSC,1999-12-08,2000,19.0,
11303500,11303500,SSC,2000-01-04,2000,23.0,
11303500,11303500,SSC,2000-01-26,2000,112.0,
11303500,11303500,SSC,2000-02-16,2000,228.0,
11303500,11303500,SSC,2000-02-23,2000,76.0,
11303500,11303500,SSC,2000-03-07,2000,82.0,
11303500,11303500,SSC,2000-03-09,2000,67.0,
11303500,11303500,SSC,2000-04-11,2000,40.0,
11303500,11303500,SSC,2000-04-26,2000,62.0,
11303500,11303500,SSC,2000-05-19,2000,53.0,
11303500,11303500,SSC,2000-05-30,2000,53.0,
11303500,11303500,SSC,2000-06-14,2000,57.0,
11303500,11303500,SSC,2000-06-15,2000,60.0,
11303500,11303500,SSC,2000-07-13,2000,63.0,
11303500,11303500,SSC,2000-07-17,2000,36.0,
11303500,11303500,SSC,2000-07-26,2000,36.0,
11303500,11303500,SSC,2000-08-08,2000,30.0,
11303500,11303500,SSC,2000-08-09,2000,23.0,
11303500,11303500,SSC,2000-08-23,2000,84.0,
11303500,11303500,SSC,2000-09-07,2000,37.0,
11303500,11303500,SSC,2000-09-20,2000,58.0,
11303500,11303500,SSC,2000-10-03,2001,42.0,
11303500,11303500,SSC,2000-10-04,2001,43.0,
11303500,11303500,SSC,2000-10-18,2001,72.0,
11303500,11303500,SSC,2000-11-01,2001,64.0,
11303500,11303500,SSC,2000-11-29,2001,44.0,
11303500,11303500,SSC,2000-12-12,2001,39.0,
11303500,11303500,SSC,2000-12-13,2001,30.0,
11303500,11303500,SSC,2001-01-11,2001,76.0,
11303500,11303500,SSC,2001-01-12,2001,118.0,
11303500,11303500,SSC,2001-02-15,2001,64.0,
11303500,11303500,SSC,2001-02-20,2001,68.0,
11303500,11303500,SSC,2001-03-08,2001,145.0,
11303500,11303500,SSC,2001-03-20,2001,65.0,
11303500,11303500,SSC,2001-04-04,2001,37.0,
11303500,11303500,SSC,2001-04-18,2001,46.0,
11303500,11303500,SSC,2001-05-07,2001,59.0,
11303500,11303500,SSC,2001-05-21,2001,56.0,
11303500,11303500,SSC,2001-06-14,2001,49.0,
